"";"DatasetNr";"ItSeqNumber";"ItemTypeNr";"MCKey";"MaxScor";"Weight";"Calamity";"AltLabels";"nAlt"
"6336";17200;10;1;"";"2";"1.0";"0";NA;NA
"6337";17200;11;1;"";"2";"1.0";"0";NA;NA
"6338";17200;12;1;"";"1";"1.0";"0";NA;NA
"6339";17200;13;1;"";"1";"1.0";"0";NA;NA
"6340";17200;14;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6341";17200;15;1;"";"2";"1.0";"0";NA;NA
"6342";17200;16;1;"";"2";"1.0";"0";NA;NA
"6343";17200;17;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6344";17200;18;1;"";"1";"1.0";"0";NA;NA
"6345";17200;19;3;"A";"1";"1.0";"0";"A,B,C";2
"6346";17200;20;1;"";"1";"1.0";"0";NA;NA
"6347";17200;21;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6348";17200;22;3;"C";"1";"1.0";"0";"A,B,C";2
"6349";17200;23;1;"";"1";"1.0";"0";NA;NA
"6350";17200;24;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6351";17200;25;1;"";"3";"1.0";"0";NA;NA
"6352";17200;26;1;"";"2";"1.0";"0";NA;NA
"6353";17200;27;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6354";17200;28;1;"";"2";"1.0";"0";NA;NA
"6355";17200;29;3;"B";"1";"1.0";"0";"A,B,C,D,E,F";5
"6356";17200;30;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6357";17200;31;1;"";"1";"1.0";"0";NA;NA
"6358";17200;32;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6359";17200;33;1;"";"3";"1.0";"0";NA;NA
"6360";17200;34;1;"";"2";"1.0";"0";NA;NA
"6361";17200;35;1;"";"1";"1.0";"0";NA;NA
"6362";17200;36;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6363";17200;37;1;"";"1";"1.0";"0";NA;NA
"6364";17200;38;1;"";"1";"1.0";"0";NA;NA
"6365";17200;39;1;"";"2";"1.0";"0";NA;NA
"6366";17200;40;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6367";17200;41;1;"";"1";"1.0";"0";NA;NA
"6368";17200;42;3;"B";"1";"1.0";"0";"A,B,C,D,E,F";5
"6369";17200;43;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6370";17200;44;1;"";"2";"1.0";"0";NA;NA
"6371";17200;45;1;"";"2";"1.0";"0";NA;NA
"6372";17200;46;1;"";"1";"1.0";"0";NA;NA
"6373";17200;47;1;"";"2";"1.0";"0";NA;NA
"6374";17200;48;1;"";"3";"1.0";"0";NA;NA
"6375";17102;1;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6376";17102;2;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6377";17102;3;1;"";"1";"1.0";"0";NA;NA
"6378";17102;4;1;"";"1";"1.0";"0";NA;NA
"6379";17102;5;1;"";"2";"1.0";"0";NA;NA
"6380";17102;6;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6381";17102;7;1;"";"2";"1.0";"0";NA;NA
"6382";17102;8;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6383";17102;9;1;"";"2";"1.0";"0";NA;NA
"6384";17102;10;1;"";"2";"1.0";"0";NA;NA
"6385";17102;11;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6386";17102;12;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6387";17102;13;1;"";"2";"1.0";"0";NA;NA
"6388";17102;14;1;"";"2";"1.0";"0";NA;NA
"6389";17102;15;1;"";"1";"1.0";"0";NA;NA
"6390";17102;16;3;"A";"1";"1.0";"0";"A,B,C";2
"6391";17102;17;1;"";"2";"1.0";"0";NA;NA
"6392";17102;18;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6393";17102;19;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6394";17102;20;1;"";"2";"1.0";"0";NA;NA
"6395";17102;21;1;"";"1";"1.0";"0";NA;NA
"6396";17102;22;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6397";17102;23;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6398";17102;24;1;"";"2";"1.0";"0";NA;NA
"6399";17102;25;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6400";17102;26;1;"";"1";"1.0";"0";NA;NA
"6401";17102;27;1;"";"2";"1.0";"0";NA;NA
"6402";17102;28;1;"";"1";"1.0";"0";NA;NA
"6403";17102;29;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6404";17102;30;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6405";17102;31;1;"";"2";"1.0";"0";NA;NA
"6406";17102;32;1;"";"1";"1.0";"0";NA;NA
"6407";17102;33;1;"";"1";"1.0";"0";NA;NA
"6408";17109;1;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6409";17109;2;1;"";"1";"1.0";"0";NA;NA
"6410";17109;3;3;"C";"1";"1.0";"0";"A,B,C";2
"6411";17109;4;1;"";"1";"1.0";"0";NA;NA
"6412";17109;5;3;"E";"1";"1.0";"0";"A,B,C,D,E";4
"6413";17109;6;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6414";17109;7;3;"B";"1";"1.0";"0";"A,B,C";2
"6415";17109;8;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6416";17109;9;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6417";17109;10;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6418";17109;11;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6419";17109;12;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6420";17109;13;3;"A";"1";"1.0";"0";"A,B,C";2
"6421";17109;14;1;"";"2";"1.0";"0";NA;NA
"6422";17109;15;1;"";"1";"1.0";"0";NA;NA
"6423";17109;16;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6424";17109;17;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6425";17109;18;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6426";17109;19;3;"C";"1";"1.0";"0";"A,B,C";2
"6427";17109;20;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6428";17109;21;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6429";17109;22;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6430";17109;23;3;"A";"1";"1.0";"0";"A,B,C";2
"6431";17109;24;1;"";"1";"1.0";"0";NA;NA
"6432";17109;25;1;"";"2";"1.0";"0";NA;NA
"6433";17109;26;3;"C";"1";"1.0";"0";"A,B,C";2
"6434";17109;27;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6435";17109;28;1;"";"1";"1.0";"0";NA;NA
"6436";17109;29;3;"A";"1";"1.0";"0";"A,B,C";2
"6437";17109;30;1;"";"1";"1.0";"0";NA;NA
"6438";17109;31;1;"";"2";"1.0";"0";NA;NA
"6439";17109;32;1;"";"1";"1.0";"0";NA;NA
"6440";17109;33;3;"A";"1";"1.0";"0";"A,B,C";2
"6441";17109;34;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6442";17109;35;3;"C";"1";"1.0";"0";"A,B,C";2
"6443";17109;36;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6444";17109;37;1;"";"2";"1.0";"0";NA;NA
"6445";17109;38;3;"B";"1";"1.0";"0";"A,B,C";2
"6446";17109;39;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6447";17109;40;1;"";"2";"1.0";"0";NA;NA
"6448";17109;41;1;"";"2";"1.0";"0";NA;NA
"6449";17109;42;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6450";17109;43;1;"";"1";"1.0";"0";NA;NA
"6451";17135;1;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6452";17135;2;3;"B";"1";"1.0";"0";"A,B,C";2
"6453";17135;3;1;"";"1";"1.0";"0";NA;NA
"6454";17135;4;1;"";"1";"1.0";"0";NA;NA
"6455";17135;5;1;"";"2";"1.0";"0";NA;NA
"6456";17135;6;1;"";"2";"1.0";"0";NA;NA
"6457";17135;7;1;"";"2";"1.0";"0";NA;NA
"6458";17135;8;1;"";"2";"1.0";"0";NA;NA
"6459";17135;9;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6460";17135;10;3;"C";"1";"1.0";"0";"A,B,C";2
"6461";17135;11;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6462";17135;12;1;"";"2";"1.0";"0";NA;NA
"6463";17135;13;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6464";17135;14;1;"";"1";"1.0";"0";NA;NA
"6465";17135;15;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6466";17135;16;1;"";"2";"1.0";"0";NA;NA
"6467";17135;17;1;"";"1";"1.0";"0";NA;NA
"6468";17135;18;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6469";17135;19;1;"";"1";"1.0";"0";NA;NA
"6470";17135;20;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6471";17135;21;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6472";17135;22;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6473";17135;23;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6474";17135;24;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6475";17135;25;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6476";17135;26;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6477";17135;27;1;"";"2";"1.0";"0";NA;NA
"6478";17135;28;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6479";17135;29;1;"";"2";"1.0";"0";NA;NA
"6480";17135;30;1;"";"1";"1.0";"0";NA;NA
"6481";17135;31;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6482";17135;32;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6483";17135;33;1;"";"2";"1.0";"0";NA;NA
"6484";17135;34;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6485";17135;35;1;"";"2";"1.0";"0";NA;NA
"6486";17135;36;3;"A";"1";"1.0";"0";"A,B,C";2
"6487";17140;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6488";17140;2;1;"";"1";"1.0";"0";NA;NA
"6489";17140;3;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6490";17140;4;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6491";17140;5;1;"";"2";"1.0";"0";NA;NA
"6492";17140;6;3;"B";"1";"1.0";"0";"A,B,C";2
"6493";17140;7;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6494";17140;8;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6495";17140;9;3;"C";"1";"1.0";"0";"A,B,C";2
"6496";17140;10;1;"";"2";"1.0";"0";NA;NA
"6497";17140;11;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6498";17140;12;1;"";"1";"1.0";"0";NA;NA
"6499";17140;13;1;"";"1";"1.0";"0";NA;NA
"6500";17140;14;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6501";17140;15;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6502";17140;16;1;"";"1";"1.0";"0";NA;NA
"6503";17140;17;1;"";"2";"1.0";"0";NA;NA
"6504";17140;18;3;"C";"1";"1.0";"0";"A,B,C";2
"6505";17140;19;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6506";17140;20;1;"";"1";"1.0";"0";NA;NA
"6507";17140;21;3;"A";"1";"1.0";"0";"A,B,C";2
"6508";17140;22;1;"";"1";"1.0";"0";NA;NA
"6509";17140;23;3;"E";"1";"1.0";"0";"A,B,C,D,E";4
"6510";17140;24;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6511";17140;25;3;"B";"1";"1.0";"0";"A,B,C";2
"6512";17140;26;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6513";17140;27;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6514";17140;28;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6515";17140;29;3;"A";"1";"1.0";"0";"A,B,C";2
"6516";17140;30;1;"";"1";"1.0";"0";NA;NA
"6517";17140;31;3;"C";"1";"1.0";"0";"A,B,C";2
"6518";17140;32;3;"A";"1";"1.0";"0";"A,B,C";2
"6519";17140;33;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6520";17140;34;3;"C";"1";"1.0";"0";"A,B,C";2
"6521";17140;35;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6522";17140;36;1;"";"1";"1.0";"0";NA;NA
"6523";17140;37;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6524";17140;38;1;"";"1";"1.0";"0";NA;NA
"6525";17140;39;1;"";"2";"1.0";"0";NA;NA
"6526";17140;40;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6527";17140;41;3;"A";"1";"1.0";"0";"A,B,C,D,E";4
"6528";17140;42;1;"";"1";"1.0";"0";NA;NA
"6529";17140;43;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6530";17140;44;1;"";"1";"1.0";"0";NA;NA
"6531";17163;1;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6532";17163;2;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6533";17163;3;1;"";"1";"1.0";"0";NA;NA
"6534";17163;4;1;"";"2";"1.0";"0";NA;NA
"6535";17163;5;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6536";17163;6;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6537";17163;7;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6538";17163;8;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6539";17163;9;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6540";17163;10;1;"";"1";"1.0";"0";NA;NA
"6541";17163;11;3;"C";"1";"1.0";"0";"A,B,C";2
"6542";17163;12;3;"C";"1";"1.0";"0";"A,B,C";2
"6543";17163;13;3;"B";"1";"1.0";"0";"A,B,C";2
"6544";17163;14;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6545";17163;15;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6546";17163;16;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6547";17163;17;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6548";17163;18;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6549";17163;19;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6550";17163;20;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6551";17163;21;1;"";"2";"1.0";"0";NA;NA
"6552";17163;22;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6553";17163;23;1;"";"1";"1.0";"0";NA;NA
"6554";17163;24;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6555";17163;25;3;"A";"1";"1.0";"0";"A,B,C";2
"6556";17163;26;1;"";"1";"1.0";"0";NA;NA
"6557";17163;27;1;"";"2";"1.0";"0";NA;NA
"6558";17163;28;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6559";17163;29;1;"";"1";"1.0";"0";NA;NA
"6560";17163;30;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6561";17163;31;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6562";17163;32;1;"";"1";"1.0";"0";NA;NA
"6563";17163;33;1;"";"1";"1.0";"0";NA;NA
"6564";17163;34;1;"";"1";"1.0";"0";NA;NA
"6565";17163;35;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6566";17163;36;3;"A";"1";"1.0";"0";"A,B,C";2
"6567";17163;37;1;"";"2";"1.0";"0";NA;NA
"6568";17163;38;1;"";"1";"1.0";"0";NA;NA
"6569";17163;39;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6570";17163;40;3;"B";"1";"1.0";"0";"A,B,C,D,E";4
"6571";17163;41;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6572";17163;42;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6573";17163;43;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6574";17110;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6575";17110;2;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6576";17110;3;1;"";"2";"1.0";"0";NA;NA
"6577";17110;4;1;"";"1";"1.0";"0";NA;NA
"6578";17110;5;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6579";17110;6;1;"";"1";"1.0";"0";NA;NA
"6580";17110;7;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6581";17110;8;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6582";17110;9;1;"";"1";"1.0";"0";NA;NA
"6583";17110;10;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6584";17110;11;1;"";"2";"1.0";"0";NA;NA
"6585";17110;12;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6586";17110;13;1;"";"2";"1.0";"0";NA;NA
"6587";17110;14;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6588";17110;15;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6589";17110;16;3;"E";"1";"1.0";"0";"A,B,C,D,E";4
"6590";17110;17;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6591";17110;18;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6592";17110;19;1;"";"1";"1.0";"0";NA;NA
"6593";17110;20;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6594";17110;21;1;"";"2";"1.0";"0";NA;NA
"6595";17110;22;1;"";"1";"1.0";"0";NA;NA
"6596";17110;23;1;"";"2";"1.0";"0";NA;NA
"6597";17110;24;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6598";17110;25;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6599";17110;26;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6600";17110;27;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6601";17110;28;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6602";17110;29;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6603";17110;30;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6604";17110;31;3;"B";"1";"1.0";"0";"A,B,C,D,E";4
"6605";17110;32;3;"A";"1";"1.0";"0";"A,B,C,D,E";4
"6606";17110;33;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6607";17110;34;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6608";17110;35;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6609";17110;36;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6610";17110;37;1;"";"2";"1.0";"0";NA;NA
"6611";17110;38;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6612";17110;39;3;"D";"1";"1.0";"0";"A,B,C,D,E";4
"6613";17110;40;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6614";17110;41;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6615";17110;42;1;"";"1";"1.0";"0";NA;NA
"6616";17110;43;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6617";17110;44;1;"";"1";"1.0";"0";NA;NA
"6618";17110;45;1;"";"1";"1.0";"0";NA;NA
"6619";17110;46;1;"";"1";"1.0";"0";NA;NA
"6620";17110;47;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6621";17110;48;1;"";"1";"1.0";"0";NA;NA
"6622";17110;49;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6623";17110;50;1;"";"1";"1.0";"0";NA;NA
"6624";17110;51;1;"";"1";"1.0";"0";NA;NA
"6625";17111;1;1;"";"2";"1.0";"0";NA;NA
"6626";17111;2;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6627";17111;3;3;"C";"1";"1.0";"0";"A,B,C";2
"6628";17111;4;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6629";17111;5;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6630";17111;6;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6631";17111;7;1;"";"1";"1.0";"0";NA;NA
"6632";17111;8;1;"";"2";"1.0";"0";NA;NA
"6633";17111;9;3;"B";"1";"1.0";"0";"A,B,C";2
"6634";17111;10;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6635";17111;11;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6636";17111;12;1;"";"1";"1.0";"0";NA;NA
"6637";17111;13;3;"C";"1";"1.0";"0";"A,B,C";2
"6638";17111;14;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6639";17111;15;3;"B";"1";"1.0";"0";"A,B,C";2
"6640";17111;16;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6641";17111;17;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6642";17111;18;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6643";17111;19;1;"";"1";"1.0";"0";NA;NA
"6644";17111;20;3;"C";"1";"1.0";"0";"A,B,C";2
"6645";17111;21;1;"";"1";"1.0";"0";NA;NA
"6646";17111;22;3;"A";"1";"1.0";"0";"A,B,C";2
"6647";17111;23;3;"B";"1";"1.0";"0";"A,B,C";2
"6648";17111;24;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6649";17111;25;1;"";"2";"1.0";"0";NA;NA
"6650";17111;26;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6651";17111;27;1;"";"1";"1.0";"0";NA;NA
"6652";17111;28;3;"B";"1";"1.0";"0";"A,B,C";2
"6653";17111;29;3;"C";"1";"1.0";"0";"A,B,C";2
"6654";17111;30;1;"";"2";"1.0";"0";NA;NA
"6655";17111;31;3;"B";"1";"1.0";"0";"A,B,C";2
"6656";17111;32;3;"C";"1";"1.0";"0";"A,B,C";2
"6657";17111;33;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6658";17111;34;3;"B";"1";"1.0";"0";"A,B,C";2
"6659";17111;35;3;"B";"1";"1.0";"0";"A,B,C";2
"6660";17111;36;1;"";"1";"1.0";"0";NA;NA
"6661";17111;37;3;"B";"1";"1.0";"0";"A,B,C";2
"6662";17111;38;3;"C";"1";"1.0";"0";"A,B,C";2
"6663";17111;39;1;"";"1";"1.0";"0";NA;NA
"6664";17111;40;3;"C";"1";"1.0";"0";"A,B,C";2
"6665";17111;41;1;"";"1";"1.0";"0";NA;NA
"6666";17111;42;3;"B";"1";"1.0";"0";"A,B,C";2
"6667";17111;43;3;"A";"1";"1.0";"0";"A,B,C";2
"6668";17111;44;1;"";"1";"1.0";"0";NA;NA
"6669";17111;45;1;"";"1";"1.0";"0";NA;NA
"6670";17139;1;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6671";17139;2;1;"";"3";"1.0";"0";NA;NA
"6672";17139;3;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6673";17139;4;3;"A";"1";"1.0";"0";"A,B,C";2
"6674";17139;5;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6675";17139;6;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6676";17139;7;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6677";17139;8;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6678";17139;9;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6679";17139;10;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6680";17139;11;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6681";17139;12;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6682";17139;13;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6683";17139;14;1;"";"2";"1.0";"0";NA;NA
"6684";17139;15;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6685";17139;16;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6686";17139;17;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6687";17139;18;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6688";17139;19;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6689";17139;20;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6690";17139;21;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6691";17139;22;3;"B";"1";"1.0";"0";"A,B,C";2
"6692";17139;23;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6693";17139;24;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6694";17139;25;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6695";17139;26;1;"";"2";"1.0";"0";NA;NA
"6696";17139;27;3;"A";"1";"1.0";"0";"A,B,C";2
"6697";17139;28;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6698";17139;29;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6699";17139;30;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6700";17139;31;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6701";17139;32;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6702";17139;33;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6703";17139;34;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6704";17139;35;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6705";17139;36;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6706";17139;37;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6707";17139;38;1;"";"2";"1.0";"0";NA;NA
"6708";17139;39;1;"";"2";"1.0";"0";NA;NA
"6709";17139;40;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6710";17141;1;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6711";17141;2;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6712";17141;3;1;"";"1";"1.0";"0";NA;NA
"6713";17141;4;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6714";17141;5;1;"";"1";"1.0";"0";NA;NA
"6715";17141;6;1;"";"1";"1.0";"0";NA;NA
"6716";17141;7;1;"";"1";"1.0";"0";NA;NA
"6717";17141;8;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6718";17141;9;1;"";"1";"1.0";"0";NA;NA
"6719";17141;10;1;"";"1";"1.0";"0";NA;NA
"6720";17141;11;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6721";17141;12;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6722";17141;13;3;"D";"1";"1.0";"0";"A,B,C,D,E";4
"6723";17141;14;1;"";"2";"1.0";"0";NA;NA
"6724";17141;15;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6725";17141;16;1;"";"2";"1.0";"0";NA;NA
"6726";17141;17;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6727";17141;18;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6728";17141;19;3;"E";"1";"1.0";"0";"A,B,C,D,E";4
"6729";17141;20;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6730";17141;21;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6731";17141;22;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6732";17141;23;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6733";17141;24;1;"";"1";"1.0";"0";NA;NA
"6734";17141;25;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6735";17141;26;1;"";"1";"1.0";"0";NA;NA
"6736";17141;27;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6737";17141;28;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6738";17141;29;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6739";17141;30;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6740";17141;31;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6741";17141;32;3;"D";"1";"1.0";"0";"A,B,C,D";3
"6742";17141;33;3;"C";"1";"1.0";"0";"A,B,C,D";3
"6743";17141;34;3;"B";"1";"1.0";"0";"A,B,C,D,E";4
"6744";17141;35;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6745";17141;36;3;"B";"1";"1.0";"0";"A,B,C,D";3
"6746";17141;37;1;"";"2";"1.0";"0";NA;NA
"6747";17141;38;1;"";"1";"1.0";"0";NA;NA
"6748";17141;39;3;"A";"1";"1.0";"0";"A,B,C,D";3
"6749";17141;40;1;"";"1";"1.0";"0";NA;NA
